feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	Weight_g	Weight_g	0.179069204232197	0.0294293322006254	72	72	5.54884465446281e-08	4.71651795629339e-06
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	Weight_g	Weight_g	1.39609217939567	0.240943993503984	72	72	9.91039557998398e-07	4.21191812149319e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__	Weight_g	Weight_g	0.1403345599847	0.0304530521601358	72	72	1.7741790469243e-05	0.000488005694204684
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Weight_g	Weight_g	0.12496448938861	0.0275375656282089	72	72	2.29649738449263e-05	0.000488005694204684
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__	Weight_g	Weight_g	0.152227435894515	0.036516059019877	72	72	8.6321800972541e-05	0.0014674706165332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	Weight_g	Weight_g	0.169673990716331	0.0414510111608214	72	72	0.000384521673808953	0.00544739037896016
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__	Weight_g	Weight_g	-0.44551309292787	0.124782095847146	72	72	0.000977230719964167	0.0118663730281363
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium	Weight_g	Weight_g	0.325193074436309	0.0986848100971927	72	59	0.00267410948956846	0.0284124133266649
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	Weight_g	Weight_g	0.107647777850668	0.0353054947985022	72	72	0.00323926622017826	0.0305930698572391
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia	Weight_g	Weight_g	-0.462569839527118	0.159653424091612	72	72	0.00501993597993114	0.0426694558294147
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__	Weight_g	Weight_g	0.156755477594609	0.0549465125992035	72	72	0.00569238849207789	0.0439866383478746
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces	Weight_g	Weight_g	0.354947577713732	0.13246672237731	72	54	0.00918361623354415	0.0650506149876044
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	Weight_g	Weight_g	0.530347061098825	0.20163318432356	72	70	0.0105784586479475	0.0691668450058104
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__	Weight_g	Weight_g	0.180635771059562	0.0728066950579373	72	8	0.0155057815871247	0.0941422453504001
k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__	Weight_g	Weight_g	0.0745033871727289	0.0296985210115125	72	72	0.0183878809793763	0.104197992216466
k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter	Weight_g	Weight_g	-0.592558732338269	0.244738091113488	72	72	0.0224262811176833	0.119139618437693
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala	Weight_g	Weight_g	0.11693195947522	0.0494597555963027	72	72	0.02492399880766	0.121146342252859
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas	Weight_g	Weight_g	0.224026852011123	0.09825535330625	72	12	0.0256545195358995	0.121146342252859
