feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia	k__Bacteria.p__Firmicutes.c__Bacilli	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae	k__Bacteria.__.__	k__Bacteria.p__Firmicutes.c__Clostridia	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	k__Bacteria.p__Cyanobacteria.c__Chloroplast	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria	k__Bacteria.p__Firmicutes.c__Erysipelotrichi	k__Bacteria.p__Actinobacteria.c__Actinobacteria	k__Bacteria.p__Tenericutes.c__Mollicutes	k__Bacteria.p__Firmicutes.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria	k__Bacteria.p__Deferribacteres.c__Deferribacteres	Unassigned.__.__	k__Bacteria.p__Bacteroidetes.__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia
HEB24090	0.188500504974195	0.605010775433602	0.0286085774041941	0.000739568505514954	0.173808539232916	0.000367796165377061	0.000129225679727075	0.000145130378770408	0.00122664991371701	0.000119285242824993	0.00110935275827243	1.78927864237489e-05	2.1868961184582e-05	9.94043690208272e-06	7.95234952166618e-06	1.78927864237489e-05	0.000159046990433324
HEB24097	0.42181782600453	0.13772619880013	0.0092446687717739	0.00044235791035831	0.102682075127458	0.000440319394642373	0.00019773602444588	0.000114156880092467	0.326543716988786	0.000130465005819962	0.000570784400462335	2.65007043071799e-05	2.44621885912429e-05	0	0	0	3.87317986028013e-05
HEB24098	0.199523467093402	0.093817732493366	0.00187372131180748	0.00172433001802824	0.698016893876476	0.000714039743148257	0.000197500354487816	0.000200032410314583	0.00139009864889501	0.000146859237952478	0.00214465128527154	4.81090607085705e-05	2.78526140944356e-05	2.78526140944356e-05	0	0	0.000146859237952478
HEB24099	0.484339590175038	0.266682775562805	0.0870624817707094	0.000731002180802833	0.157123976261345	0.000370992759539334	0.000153766735861698	9.64093026434455e-05	0.000615066943446791	0.000101290786321595	0.00248223445033884	4.14926112642677e-05	2.5627789310283e-05	1.46444510344474e-05	3.66111275861185e-06	8.54259643676099e-06	0.000146444510344474
HEB24100	0.43324423842545	0.113756959890677	0.00101555734160732	0.000772571229198208	0.446928302482404	0.000596042856935177	0.000174451567883466	0.000151606719708251	0.00104463260292123	0.000170297959124336	0.00199996261752117	4.77665007299967e-05	2.07680437956508e-05	3.11520656934761e-05	8.3072175182603e-06	0	3.73824788321714e-05
HEB24111	0.535715642957579	0.24617421689205	0.00164812196102512	0.0008180605364797	0.211715666959355	0.000416030786278185	0.000136010064744791	0.00025601894540196	0.00159611811274034	0.000106007844580499	0.00120408910259359	3.60026641971506e-05	2.40017761314337e-05	1.80013320985753e-05	0	0	0.000136010064744791
HEB24120	0.530658100827726	0.0275961716431723	0.0204652699413487	0.000746326580570432	0.417662266325148	0.00044381553991255	0.000234844097352829	0.000113441640246706	0.000573178813878092	0.000169167358262631	0.00116227926147502	3.38334716525263e-05	2.78628590079628e-05	1.39314295039814e-05	3.98040842970897e-06	0	9.55298023130153e-05
HEB24123	0.0263903428710111	0.134751903704244	0.00127434246411857	0.0016692204244017	0.831961406085926	0.000819391791824825	0.000265120902340193	0.000247499573483745	0.000984391507480655	0.000259514115885868	0.00116460964351251	5.60678645432431e-05	3.52426577128957e-05	2.64319932846718e-05	8.00969493474902e-06	7.20872544127412e-06	7.92959798540153e-05
HEB24139	0.461791004582985	0.366183322722263	0.00192162879650516	0.000736402730840646	0.166453614108346	0.000402278692693987	0.000146283160979632	0.00011137467938222	0.00093754207718764	0.000113036988029715	0.0010705267689873	1.8285395122454e-05	1.8285395122454e-05	1.16361605324707e-05	4.98692594248745e-06	4.98692594248745e-06	7.48038891373117e-05
HEB24140	0.413226048737065	0.527321408701458	0.000559140981417603	0.000305997552019584	0.0567778457772338	0.000335206409257817	0.000141871592299989	0.000107099143206854	0.000609213308111717	0.000121008122844108	0.000372760654278402	2.22543674196061e-05	1.94725714921553e-05	1.25180816735284e-05	0	0	6.81540002225437e-05
HEB24141	0.404971566026208	0.176081281430116	0.0112710477630944	0.000628068241537101	0.250607773519447	0.000613114235786217	0.000183720642082281	0.000140994911365472	0.154229206455003	0.000119632046007067	0.00100191838530918	5.12708768601715e-05	2.77717249659262e-05	1.92265788225643e-05	6.40885960752144e-06	0	4.69983037884905e-05
HEB24142	0.306586438604895	0.361846103744881	0.00521810584272599	0.00094668103097351	0.322066566823374	0.000499847584354013	0.000202589740628331	0.000138215430522132	0.000918280600044305	0.000134428706398238	0.00113601723716821	5.30141377345166e-05	2.08269826814172e-05	2.27203447433642e-05	0	9.4668103097351e-06	0.000200696378566384
HEB24143	0.411735251654469	0.309446118153672	0.042071764571702	0.000522976179547737	0.232529674725507	0.00051741260316957	0.000205852325992194	0.000161343714966855	0.000770555328376187	0.000141871197643269	0.00173583582998823	2.50360937017534e-05	2.50360937017534e-05	8.34536456725112e-06	0	8.34536456725112e-06	9.4580798428846e-05
HEB24144	0.410887239489817	0.344370758272902	0.000811208105880742	0.000594197020231117	0.239761081128561	0.000457273359047425	0.000162758314237219	0.000100755146908755	0.000899045926262733	0.000157591383626514	0.00166116819134177	4.13354448856429e-05	1.80842571374688e-05	2.32511877481741e-05	0	0	5.42527714124063e-05
