feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia	k__Bacteria.p__Firmicutes.c__Bacilli	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae	k__Bacteria.__.__	k__Bacteria.p__Firmicutes.c__Clostridia	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	k__Bacteria.p__Cyanobacteria.c__Chloroplast	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria	k__Bacteria.p__Firmicutes.c__Erysipelotrichi	k__Bacteria.p__Actinobacteria.c__Actinobacteria	k__Bacteria.p__Tenericutes.c__Mollicutes	k__Bacteria.p__Firmicutes.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria	k__Bacteria.p__Deferribacteres.c__Deferribacteres	Unassigned.__.__	k__Bacteria.p__Bacteroidetes.__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia
HEB24099	0.484339590175038	0.266682775562805	0.0870624817707094	0.000731002180802833	0.157123976261345	0.000370992759539334	0.000153766735861698	9.64093026434455e-05	0.000615066943446791	0.000101290786321595	0.00248223445033884	4.14926112642677e-05	2.5627789310283e-05	1.46444510344474e-05	3.66111275861185e-06	8.54259643676099e-06	0.000146444510344474
HEB24100	0.43324423842545	0.113756959890677	0.00101555734160732	0.000772571229198208	0.446928302482404	0.000596042856935177	0.000174451567883466	0.000151606719708251	0.00104463260292123	0.000170297959124336	0.00199996261752117	4.77665007299967e-05	2.07680437956508e-05	3.11520656934761e-05	8.3072175182603e-06	0	3.73824788321714e-05
HEB24139	0.461791004582985	0.366183322722263	0.00192162879650516	0.000736402730840646	0.166453614108346	0.000402278692693987	0.000146283160979632	0.00011137467938222	0.00093754207718764	0.000113036988029715	0.0010705267689873	1.8285395122454e-05	1.8285395122454e-05	1.16361605324707e-05	4.98692594248745e-06	4.98692594248745e-06	7.48038891373117e-05
HEB24140	0.413226048737065	0.527321408701458	0.000559140981417603	0.000305997552019584	0.0567778457772338	0.000335206409257817	0.000141871592299989	0.000107099143206854	0.000609213308111717	0.000121008122844108	0.000372760654278402	2.22543674196061e-05	1.94725714921553e-05	1.25180816735284e-05	0	0	6.81540002225437e-05
HEB24141	0.404971566026208	0.176081281430116	0.0112710477630944	0.000628068241537101	0.250607773519447	0.000613114235786217	0.000183720642082281	0.000140994911365472	0.154229206455003	0.000119632046007067	0.00100191838530918	5.12708768601715e-05	2.77717249659262e-05	1.92265788225643e-05	6.40885960752144e-06	0	4.69983037884905e-05
HEB24142	0.306586438604895	0.361846103744881	0.00521810584272599	0.00094668103097351	0.322066566823374	0.000499847584354013	0.000202589740628331	0.000138215430522132	0.000918280600044305	0.000134428706398238	0.00113601723716821	5.30141377345166e-05	2.08269826814172e-05	2.27203447433642e-05	0	9.4668103097351e-06	0.000200696378566384
HEB24143	0.411735251654469	0.309446118153672	0.042071764571702	0.000522976179547737	0.232529674725507	0.00051741260316957	0.000205852325992194	0.000161343714966855	0.000770555328376187	0.000141871197643269	0.00173583582998823	2.50360937017534e-05	2.50360937017534e-05	8.34536456725112e-06	0	8.34536456725112e-06	9.4580798428846e-05
HEB24144	0.410887239489817	0.344370758272902	0.000811208105880742	0.000594197020231117	0.239761081128561	0.000457273359047425	0.000162758314237219	0.000100755146908755	0.000899045926262733	0.000157591383626514	0.00166116819134177	4.13354448856429e-05	1.80842571374688e-05	2.32511877481741e-05	0	0	5.42527714124063e-05
HEB24175	0.382917854393107	0.433613065977936	0.0015518767150684	0.000738171446326782	0.175881363831831	0.000531311773577067	0.00018282618379954	0.000132184189225959	0.00167118582092819	0.000129609172552726	0.0024582825840464	5.32170112468145e-05	2.48918278412519e-05	1.71667778215531e-05	0	6.00837223754357e-06	9.09839224542312e-05
HEB24176	0.387464616878099	0.348799574116387	0.000911489351232076	0.000657614403097498	0.257855304700265	0.000479790100219093	0.000221441584716504	0.00016664038445838	0.00110497113989852	0.000186771437614425	0.0019325811029804	4.13804981540943e-05	3.13149715760713e-05	1.45390939460331e-05	6.71035105201529e-06	4.47356736801019e-06	0.000120786318936275
HEB24177	0.284128165103262	0.096681109311859	0.0067476816393618	0.00116416473368638	0.546640018284292	0.000661346715878643	0.000272319235950029	0.000180897778166805	0.0623494342081589	0.000236334194056633	0.000764438998059725	4.66832975914336e-05	3.30673357939321e-05	2.9177060994646e-05	0	5.8354121989292e-06	5.93266906891135e-05
HEB24178	0.543463798688234	0.0828813968547436	0.00286113631782462	0.00124782461345125	0.357601430051308	0.000585517703234819	0.000251041638209128	0.000197141521770109	0.00179199428215751	0.000195664806251232	0.00870671469930011	4.28247500474395e-05	2.95343103775445e-05	2.06740172642811e-05	1.3290439669895e-05	6.64521983494751e-06	0.000103370086321406
HEB24179	0.424785520555062	0.335977301295799	0.0216840052229671	0.000637396892163376	0.214684886911437	0.000461585972527404	0.00018568793759305	0.0001409121228543	0.000652541653030895	0.00016132462663226	0.000429979515064757	4.14834754197239e-05	2.50217788245954e-05	2.04125037779594e-05	5.92621077424627e-06	1.11939536846874e-05	9.48193723879403e-05
HEB24180	0.325525060192518	0.48017038609843	0.000895736588060877	0.000716752726030465	0.188395634428322	0.0004568583510274	0.000196963976024335	0.000191243030662633	0.00100933821738612	0.000203502199294853	0.00203747382667497	4.49502849848068e-05	2.04319477203667e-05	2.45183372644401e-05	8.99005699696136e-06	5.72094536170268e-06	9.6438793240131e-05
