feature	k__Bacteria.p__Bacteroidetes	k__Bacteria.p__Firmicutes	k__Bacteria.p__Verrucomicrobia	k__Bacteria.__	k__Bacteria.p__Proteobacteria	k__Bacteria.p__Cyanobacteria	k__Bacteria.p__Actinobacteria	k__Bacteria.p__Tenericutes	k__Bacteria.p__Deferribacteres	Unassigned.__
HEB24090	0.188518397760618	0.780063857366659	0.0286085774041941	0.000739568505514954	0.00053479550533205	0.000129225679727075	0.000278332233258316	0.00110935275827243	9.94043690208272e-06	7.95234952166618e-06
HEB24106	0.357194208520029	0.636838761452551	0.00322008961412426	0.000959673644084799	0.000717247375108674	0.000188925299271049	0.000331037250050157	0.000531665886444192	1.83909583361198e-05	0
HEB24122	0.299470448989596	0.696722717802847	0.000759818623941382	0.000575346530183118	0.000681127730799745	0.000162541844849939	0.000252842869766572	0.00135709540303282	1.16101317749956e-05	6.45007320833091e-06
HEB24127	0.235852067647027	0.758681332804953	0.00141163366071524	0.00137307614039222	0.000908243812053509	0.000216350530701426	0.000535521115597588	0.000998211359473904	2.35629290862939e-05	0
HEB24129	0.393851829189575	0.600980778787166	0.00296037448560399	0.00042973178016832	0.000544680610254497	0.000183918128137882	0.00028471940990576	0.000742746286710677	1.59159918580859e-05	5.30533061936198e-06
HEB24130	0.500419902444218	0.495849553812062	0.000710706514144257	0.000589593606303195	0.000592255428453548	0.000177011172998476	0.000246218548907655	0.00139745662893534	1.73018439772947e-05	0
HEB24131	0.540314369125605	0.456874821988038	0.000690686414127029	0.000701367131871262	0.000535816006835659	0.000178011962403874	0.000206493876388493	0.000487752776986613	1.06807177442324e-05	0
HEB24132	0.407443856985814	0.589762266210992	0.000783721330232349	0.000575825786525677	0.000592277951854982	0.000152556442144465	0.000209391195100246	0.000457669326433395	1.6452165329305e-05	5.98260557429274e-06
HEB24133	0.348789627294547	0.646609127962283	0.00140259271346142	0.000671207734164705	0.000634175583314239	0.000247652508812495	0.000212934867390182	0.00141416526060219	1.85160754252332e-05	0
HEB24134	0.456223427528874	0.536051052166662	0.00353501580933039	0.000427636195523854	0.000556422385681617	0.00015850608019417	0.000135390610165853	0.00289603817354765	1.6511050020226e-05	0
HEB24135	0.44839162534978	0.546748864693434	0.00139628024879175	0.000530472821793339	0.000765396500016104	0.000179981850251312	0.000255763681936074	0.00170698575869928	2.46290952975479e-05	0
HEB24136	0.407033803737241	0.58081755893991	0.00806699822750166	0.000973848152292805	0.000602933539993276	0.00017993304596658	0.000266742848845193	0.00204239790772591	1.10485203663689e-05	4.73508015701526e-06
HEB24137	0.296332759045041	0.699939457198755	0.000891075056904844	0.000713219349982304	0.000713219349982304	0.00021737919734977	0.000235344420271239	0.000928802025039928	2.33547897979092e-05	5.38956687644059e-06
