feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	Antibiotics	Non_ABX	-2.48547936511249	0.247094758839374	66	66	9.95997564012175e-15	1.04247745033274e-13
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	Antibiotics	Non_ABX	-6.31510795403493	0.63339263526058	66	54	1.40671752532392e-14	1.42118409853022e-13
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__.s__	Antibiotics	Non_ABX	-4.061325002899	0.407648039632571	66	28	1.44834048257856e-14	1.42118409853022e-13
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	Antibiotics	Non_ABX	3.0786858068816	0.309861189989422	66	66	1.61026957467934e-14	1.53219589833125e-13
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	Antibiotics	Non_ABX	-4.11520492375545	0.418059756596627	66	37	2.30889626501932e-14	2.13233360945901e-13
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__Sporanaerobacter.s__	Antibiotics	Non_ABX	-5.50845887529253	0.563773798644579	66	27	3.07249652990531e-14	2.75646831540076e-13
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Agrobacterium.s__	Antibiotics	Non_ABX	-4.042497044697	0.425612583553073	66	26	8.98252722239495e-14	7.83475985508892e-13
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	Antibiotics	Non_ABX	-4.51092831174548	0.477590613543296	66	47	1.10688298253912e-13	9.25154149496873e-13
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.__.__	Antibiotics	Non_ABX	-4.1484468952297	0.439347836073638	66	29	1.11961330193889e-13	9.25154149496873e-13
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__Anaerococcus.s__	Antibiotics	Non_ABX	-4.19450172619495	0.448644686959421	66	24	1.61741878533481e-13	1.30222948357726e-12
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.__	Antibiotics	Non_ABX	-3.33414108166185	0.359544308908998	66	26	2.18590789444309e-13	1.71593769713783e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.__	Antibiotics	Non_ABX	-4.53982635275819	0.490690904091374	66	25	2.37887323902882e-13	1.821868773305e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	Antibiotics	Non_ABX	2.57473267670079	0.280101764225736	66	66	3.01565885208741e-13	2.25456399894154e-12
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.__.__	Antibiotics	Non_ABX	-3.19532425056964	0.348508709453372	66	25	3.31155390617918e-13	2.41820448032619e-12
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Micrococcaceae.__.__	Antibiotics	Non_ABX	-2.12003644469697	0.232243182747479	66	23	3.88270136095767e-13	2.77083688031979e-12
